_id,IOS_App_Id,Title,Developer_Name,Developer_IOS_Id,IOS_Store_Url,Seller_Official_Website,Age_Rating,Total_Average_Rating,Total_Number_of_Ratings,Average_Rating_For_Version,Number_of_Ratings_For_Version,Original_Release_Date,Current_Version_Release_Date,Price_USD,Primary_Genre,All_Genres,Languages,Description
5ddd0f935add2aa7a436dfdd,950975589,bookline reader,Libri-Shopline Nyrt.,950975588.0,https://apps.apple.com/us/app/bookline-reader/id950975589?uo=4,,4+,-1.0,-1.0,5.0,2,2015-02-04T07:17:47Z,2018-08-06T16:26:54Z,0.0,Book,['Books'],['EN'],"A bookline reader egy ingyenes e-könyv-olvasó alkalmazás, amely segítségével iPhone, iPad és iPod készülékek bármelyikén epub formátumú e-könyveket olvashatsz, és a Bookline-nál elérhető e-könyvek napról napra bővülő kínálatából válogathatsz, majd azonnal letöltheted kiválasztott e-könyveidet.

Az alkalmazás ingyenesen letölthető.

Funkciók:
- Bookline felhasználói belépést követően a Bookline-nál korábban vásárolt e-könyvek azonnali elérése
- az eszközön elérhető epub fájlok (e-book formátum) automatikus beolvasása
- a letöltött könyvek offline (kapcsolat nélkül) olvasása
- iPadre optimalizált megjelenés
- beleolvasási lehetőség a legtöbb e-könyvbe
- vonalkódolvasó: Találd meg azonnal a kezedbe kerülő könyv e-könyv változatát a Bookline-on
- éjszakai és szépia olvasó módok
- könyv hatású lapozási effekt
- folyamatosan frissülő e-könyv újdonságok, sikerlista és szerkesztői ajánlatok a Bookline-tól 
- olvasott e-könyvek értékelése és megosztása
- betűméret és margó beállítás
- keresés a könyv teljes tartalmában és könyvjelzők mentése
- lapozás oldal- vagy függőleges irányban
- beépített fényerő állítás

Kellemes olvasást kívánunk!

Bookline webáruház
bookline.hu/reader"
5ddd0f935add2aa7a436dfde,501776927,bookmaker,rana nir,456155882.0,https://apps.apple.com/us/app/bookmaker/id501776927?uo=4,,4+,4.0,7.0,0.0,0,2012-03-09T22:28:58Z,2017-10-17T05:51:00Z,0.99,Education,"['Education', 'Books']",['EN'],"Want to make your own book?
 Want to make a slideshow that you shot and make it tell?
You have the opportunity to record the story of your life,
Combine images of paintings, at the touch of a button to turn them into a book or movie and send to distribute.
Youtube facebook mail
This application is designed to develop the creative side in your child and bring him to the love of language and the book.
The application helps to develop the joy of writing, developing the child's expressiveness.
 Children in first grade who have not yet acquired the writing, create the story. And those who have learned to overcome the technical difficulties of writing are less interested in perfecting the story and develop its content. Ease and enjoyment that the children become young L""sofrim "". The application helps cognitive development, improving language, literacy helps teach story structure, expression, orally and in writing.
You can draw your own paintings or drawings forming backgrounds and there, you can add personal photos or shoot instead. Photo Gallery paintings are kept personal and optionally create a story. The story can be read and record.
The application allows for easy and accessible to paint or take pictures to save them sequentially structured, read and recorded his own story in their voices and create a sequence of images from the film makers.
The work can be sent at the touch of a button and share on Facebook or YouTube, or send email.
The application allows quality time parent - child, this is an opportunity to encourage and make my child tell the story, instead of reading the child can write a story together and create a story before sleeping."
5ddd0f935add2aa7a436dfdf,531606316,bookPress - Best Book Creator,"Bookemon, Inc.",461211779.0,https://apps.apple.com/us/app/bookpress-best-book-creator/id531606316?uo=4,https://www.bookemon.com/mobile-app,4+,4.0,924.0,3.5,6,2012-08-08T22:16:00Z,2019-10-23T20:24:10Z,0.0,Book,"['Books', 'Education']",['EN'],"Write your own quality books in print and eBooks on your iPad FREE, simple and easy to do

bookPress is a book creator that allows you to make your own book and publish it. Design your own book cover and pages. It is a storyteller tool that you can write a book for kids easily, hard or softback. It is also a publishing tool for authors. Use your photos, PDF documents, Word documents to create a beautiful printable book in minutes. It is a free book creator. You only pay for the printed copies as needed. It has the most affordable price starting from $4.99. It is a perfect tool for a photo memory book. You can also use bookPress as eBook publisher or Apple iBook creator. Any files stored on your device, email, Cloud, google drive or Dropbox can be used. Create your book the way you want, no limits!

Highlights:
●	Use Files (.pdf, .docx, .pptx) Stored on Your Device or Main Clouds
●	Create Book Pages Directly From a Blog or Web Page
●	Edit Your Book Online or On Your iPad
●	Generate eBook in PDF viewable in Apple iBooks
●	Order One or Many in Hard Cover or Soft Cover hard copy, color or B&W. We offer the best price for the print version.
●	Protect Your Published Work with Privacy Settings
●	Author can publish your book with ISBN on Amazon
●	Educators Can Create a Class Book as a Group Together in Secured Environment

Download bookPress now to start creating photobooks, story books, children book, yearbook, family history and more! 
 
For more information, visit our website at https://www.bookemon.com/mobile-app.

Facebook: https://www.facebook.com/Bookemon1 
Twitter: @bookemon"
5ddd0f935add2aa7a436dfe0,1031918264,booksecrets - Discover secrets for your books,booksecrets p.c.,1031918263.0,https://apps.apple.com/us/app/booksecrets-discover-secrets-for-your-books/id1031918264?uo=4,,4+,-1.0,-1.0,0.0,0,2015-09-24T06:48:35Z,2016-11-17T17:37:12Z,0.0,Book,"['Books', 'Entertainment']","['EN', 'IT', 'KO', 'PT', 'ES', 'ZH']","With the booksecrets app, your books become alive, while the reading experience continues even after you have finished your book. Reveal secret content about your favourite books, shared with you by authors and publishers.

By simply scanning the ISBN barcode of your favourite books, you can add them to your personal library, and unlock secret content that the author or publisher of each book has decided to share with you.

Secret content can include images, videos, recorded audio messages or narrations, extra chapters or texts, promotional offers, personal thoughts or messages by the authors."
5ddd0f935add2aa7a436dfe1,1451017611,bookWithMe,Aaron Burk,1451017610.0,https://apps.apple.com/us/app/bookwithme/id1451017611?uo=4,,17+,-1.0,-1.0,0.0,0,2019-02-09T03:04:16Z,2019-06-24T02:33:48Z,0.0,Book,"['Books', 'Productivity']",['EN'],"Feeling left out of social networks because of your love of physical books? Want to track books you've read and then share them to those close to you? Then welcome to bookWithMe!! 

Features:
-Auto-scanning of isbn codes to get detailed information of published books
-Tracks books by read date
-Share with titles"
5ddd0f935add2aa7a436dfe2,411884081,bREADER - 青空文庫,"INFOCITY, Inc.",292171564.0,https://apps.apple.com/us/app/breader-%E9%9D%92%E7%A9%BA%E6%96%87%E5%BA%AB/id411884081?uo=4,http://iphone-ipad-apps.com/,17+,-1.0,-1.0,0.0,0,2011-03-02T12:51:27Z,2019-10-30T08:58:55Z,3.99,Book,"['Books', 'Entertainment']","['EN', 'JA']","bREADERはiPhoneに最適化された電子書籍リーダーです。
青空文庫やEPUB、PDF等の電子書籍を、縦書き、横書き、オートスクロール表示など自由なスタイルで読むことができます。
※ iOS 10.1 以上の iPhone が必要です
EPUB3形式のファイルにも対応しました。iOS5では、ヒラギノ明朝体での表示も行えます。

【bREADERの特長】
■多様な電子書籍フォーマットに対応
bREADERは、「青空文庫」の10,000点以上の作品を全て無料で読むことができるのはもちろん、
EPUB形式の電子書籍、PDF、TEXT、JPEG/PNG-ZIPファイル等も閲覧可能
■iPhoneに最適化されたユーザーインターフェース
bREADERは、タッチパネル操作を前提として、素早く、簡単に操作できるように設計されています。
・ピンチイン/アウトで瞬時に文字サイズや行間の変更が可能
・画面をしたから上にめくるようにするだけで、簡単にしおりを挟めます。その他輝度調整、昼/夜モード切替、画面回転制御などもワンタッチ
・iOSと同じような操作で文字選択や辞書連携(大辞林、大辞泉、Dict+等)が可能
・縦書き/横書きに加えて、縦画面/横画面、巻物風に連続して自動スクロールさせて読む機能など、多様な表示モードに対応
・本棚もピンチイン/アウト操作で拡大縮小が可能(リスト表示モードもあり)
■キレイな版面表示
bREADERは、iPhoneでも極力美しい版面表示ができるように心がけています。
・「太字」「挿絵」「絵文字」「傍点」「傍線」「縦中横」「割り注」「横組み」など多くの青空文庫注記にも対応し、これまで不可能だった版面表示が可能
・ぶら下げ、追い出しの禁則処理だけでなく、行末揃えや引用符の自動整形などにも対応し綺麗な版面表示が可能(青空文庫)
・iTunesからお手持ちのフォントを追加可能(TrueType, OpenType Font)
■独自の自炊小説閲覧支援技術「brc」
bREADERは、自分でスキャンした小説を快適に読むための独自技術「brc」を提供しています。
・小説などをスキャンした画像ファイルを「brc」にドロップするだけで、通暁のテキストのようにピンチ操作でフォントサイズの拡大/縮小できるようにすることが可能
■本を読み込む、本を作る機能を搭載
bREADERは、Web上にある小説を読み込んだり、クリップボードにコピーしたテキストやURLから簡単に「本」を作ることができます。
・Open in機能に対応し、本のファイルのURLリンクやDropBox等の他のアプリから連携してインポートすることが可能(ZIP, PDF, EPUB, TXTファイル)

・クリップボードにコピーされたWebサイトのURLや文字列から新しい「本」を作成することが可能

【その他の機能】
・本棚やリスト表示画面では、自由に選んだ複数の「本」を、1つのグループとしてまとめることができます
・背景色/文字色のテーマ選択や画面の白黒反転ができます
・閲覧画面に時計を表示することができます(ワンタッチでON/OFF可能)
・タッチ位置のガイド表示やタッチ領域の左右反転、本体をひっくり返すだけで反転するよう設定することもできます。"
5ddd0f935add2aa7a436dfe3,1445842623,bREADER Cloud,"INFOCITY, Inc.",292171564.0,https://apps.apple.com/us/app/breader-cloud/id1445842623?uo=4,,12+,-1.0,-1.0,0.0,0,2019-08-17T21:48:37Z,2019-10-02T01:47:40Z,0.0,Book,"['Books', 'Entertainment']","['EN', 'JA']","bREADER Cloudはクラウド型の電子書籍リーダーです。
EPUBやPDF等の電子書籍ファイルをクラウドストレージに保存し、場所を選ばずに「いつでも」「どこでも」読書できる環境を提供します。

●クラウドストレージ連携ならではの機能

クラウドストレージ上に保存した電子書籍を全文検索することができます。対象書籍をダウンロードしていない端末でも素早く中身を検索することができます。

●外部サービスとの連携

紀伊國屋書店が提供する学術電子図書館サービス「KinoDen(キノデン） Kinokuniya Digital Library」と連携しています。KinoDen電子図書館の利用者の皆様はコンテンツをbREADER Cloudに登録すれば、本棚から簡単に閲覧できるようになります。

KinoDenはWebブラウザでご利用ください。また、ご利用するには図書館へのアクセス権が別途必要です。


●クラウドストレージの無料枠100GB

ストレージ100GByte、月間転送量5GByteが無料で利用可能です。

当面は課金サービス及び広告提示はありません。
以下は今後のアップデートで実装予定の機能です。
・画像アーカイブ形式のコンテンツへの対応"
5ddd0f935add2aa7a436dfe4,1338928897,brief schreiben,oualid essahi,1240351491.0,https://apps.apple.com/us/app/brief-schreiben/id1338928897?uo=4,,4+,-1.0,-1.0,0.0,0,2018-01-23T01:09:59Z,2018-01-23T01:09:59Z,0.0,Book,"['Books', 'Education']",['EN'],"Zertifikat Deutsch für Ausländer Teil „Schreiben“:

Eine E-Mail zu schreiben ist nicht schwer.
Mit dem kostenlosen App von ""Brief schreiben zur Prüfung"" schreiben Sie Email bequem auf Smartphone & Tablet.
Willst du Deutsche Grammatik lernen oder deine Grammatik kentnisse ... du die wichtigsten Aufgaben und Übungen zu den Stufen A2-A1-B1-B2
bereitet auf die B1- Prüfung vor.
Hier findet ihr Deutschprüfungen für das Sprachniveau Deutsch A2-A1-B1-B2. Mit diesen Modellprüfungen könnt ihr euch auf eure Deutschprüfung vorbereiten. Ihr könnt die Prüfungen aber auch machen, um euer Sprachniveau festzustellen oder einfach nur um Deutsch (besonders Grammatik) zu üben.
Die Prüfung Zertifikat A2-A1-B1-B2 überprüft die Fähigkeit zur selbstständigen Sprachverwendung in Situationen des Alltags- und Berufsle­bens, in denen es um vertraute Themen und persönliche Interessensgebiete geht.
A2-A1-B1-B2 Übungen Aufgaben Deutsch Institut A2-A1-B1-B2 Prüfung - Deutsche Grammatik - Übungen Tests Online-Übungen 
Übungen für Deutsch als Fremdsprache Niveau A1-A2-B1-B2

Habt ihr vor, bald eine Prüfung zu machen? Dann helfen euch diese briefe bestimmt weiter!"
5ddd0f935add2aa7a436dfe5,488377158,bting English - English Conversation Core,CHINAIHS COMMUNICATION TECHNOLOGY,456198939.0,https://apps.apple.com/us/app/bting-english-english-conversation-core/id488377158?uo=4,http://bting.cn/btingedu/en,4+,4.5,29.0,4.0,1,2011-12-16T23:31:01Z,2017-04-23T15:55:01Z,1.99,Book,"['Books', 'Productivity']","['EN', 'ZH', 'ZH']","A pronunciation, a software, can help you to break through speaking and listening! There is 180 minutes course, the most authoritative and most comprehensive pronunciation teaching system! More than 3,000 absolutely pure and wonderful sentence, can let your English be soared! Acquire new U.S. Conversation core, speaking fluent English is no longer a dream!! 

bting English, is a chinese most popular open-English learning platform, It support voice and text synchronized playback, allowing you to quickly improve their English listening and speaking, overcome difficulties for learning English! 

[Software Features]
* Powerful playback tools, large text synchronized display. 
* Oral training, automatic evaluating user pronunciation. 15 minutes per day, You can speak fluent English
* Dictation, accurate writing, away from paradoxical
* Built-in Ais Dictionary, support 200,000 words, to look up word at any time.
* Support my errors and re-practice.

[Software Content]
1. Textbook Listening
(1) Display synchronous text with English or Bilingual.
(2) support user select lessons or sentences for listening.
(3) player interface supports simultaneous display using large font text or list mode . Support for full-screen mode.
(4) support normal playback, a single sentence loop (2.10 times), curriculum loop, user list loop, loop & Interval play mode .
(5) supports five Speed setting.
(6) supports playback screen remains bright, no lock screen.
(7) support long press to look up a word in dictionary.
(8) player interface supports three background setting : white, black or neutral color
(9) support set automatically stop playing time for bedtime listening.
(10) supports background playback.

2. Oral Training
(1)automatic recording, automatic evaluating user pronunciation. 
(2)15 minutes per day, You can speak fluent English

3. Dictation
(1) Listen and fill in the blanks. 1-3 words according to the recording.
(2) A training practice can be generated from all lessons or a single, also can be generated from my errors.
(3) When the answer is displayed, along with the word annotation
(4) After displaying the answer, support long press to look up a word in dictionary.

4. Exam
(1) Exam questions are listening to recordings fill in the blank. The question can be generated from lessons or my errors. Number of questions is optional.
(2) support the previous Exam redone .
(3) support the previous Exam records view and management .
(4) After the Exam, support long press to look up a word in dictionary .

5. My errors
(1) Automatically generated wrong in training practice or Exam
(2) support the errors redo

6. textbook content view
(1) Display textbook content by lessons or user's picker
(2) support a single sentence and similar phrases display, playback, sharing

7. built-in 50,000 word dictionary
(1) provide built-in dictionary, including phonetic and Chinese comments
(2) supports extended dictionary

8. learning logs
(1) Automatically generated learning logs.
(2) the first "" learning log calendar,"" according to setting of daily learning time, whether learning within a month at a glance.

9. Daily sentence 
(1) We publish a sentence each day on weibo and WeChat, such as maxim, epigram, famous celebrities, etc."
5ddd0f935add2aa7a436dfe6,1373738703,buch38.de,Andreas Koenig,1373738702.0,https://apps.apple.com/us/app/buch38-de/id1373738703?uo=4,,4+,-1.0,-1.0,0.0,0,2018-04-23T03:50:09Z,2019-02-26T13:10:27Z,0.0,Business,"['Business', 'Books']",['DE'],"In der Buch38 App werden alle Informationen rund um die Buchhandlung König, den SCM Shop Fallersleben und buch38.de an einem Ort vereinigt.

Kontaktdaten, Öffnungszeiten, News aus aller Welt, Zugänge zu unseren Onlineshops und Veranstaltungen in und um unsere Region herum.

Registrierten Benutzern stehen weitere Funktionen wie das Speichern des Chatverlaufs und die exklusive Teilnahme an besonderen Aktionen zu.

Funktionen:
- Meldungen aus der Buchhandlung König
- Nachrichten
- Veranstaltungen
- Öffnungszeiten
- Stores
- Social Media
- Newsletterverwaltung
- Kontaktaufnahme
- Hilfeseiten mit Funktionserklärungen"
5ddd0f935add2aa7a436dfe7,1166011621,buchlabor/50:50,buchlabor,510352858.0,https://apps.apple.com/us/app/buchlabor-50-50/id1166011621?uo=4,,9+,-1.0,-1.0,0.0,0,2016-10-18T19:54:47Z,2019-02-19T10:54:33Z,0.0,Book,"['Books', 'Education']",['EN'],"Mit dem 25-jährigen Bestehen und Wirken des Gleichstellungsbüros der Fachhochschule Dortmund ergibt sich ein Jubiläum, das Anlass für eine Retrospektive in Form dieser App ist.

Verschiedenste mediale Inhalte – von Fotostrecken und Dialog-Kompositionen bis hin zu Comics und Performance-Videos – sowie vertiefende Thesen setzen sich mit der Thematik Gleichstellung und Geschlechterrollen auseinander und geben Einblick in den aktuellen Diskurs.

Konsolidiert in einer durch das Design aufgegriffenen Momentaufnahme von Umbruch und Wandel wird jene Thematik zusammen mit der Arbeit des Gleichstellungsbüros in Form einer interaktiven Erfahrung reflektiert und vermittelt. 

Für die Umsetzung dieser App betreute und förderte das buchlabor - Forschungsnetzwerk Buchmedien an der Fachhochschule Dortmund, ein interdisziplinäres Projekt der Fachbereiche Informatik und Design."
5ddd0f935add2aa7a436dfe8,1431837637,buchlabor/fotobuch,buchlabor,510352858.0,https://apps.apple.com/us/app/buchlabor-fotobuch/id1431837637?uo=4,,4+,-1.0,-1.0,0.0,0,2018-09-05T17:46:48Z,2018-09-05T17:46:48Z,0.0,Education,"['Education', 'Books']",['EN'],"Die vorliegende App dokumentiert das interdisziplinäre Forschungs- und Ausstellungsprojekt über bücher und fotografie – was ist das fotobuch? des buchlabor der Fachhochschule Dortmund.
 
Vielfältige mediale Inhalte – von Fotostrecken, künstlerischen Inszenierungen über Filme bis hin zu Interpretationen als Audiodateien – sowie Essays internationaler Autoren und Vorträge setzen sich intensiv und interdisziplinär mit dem Medium Fotobuch auseinander, beleuchten die Thematik aus unterschiedlichen Standpunkten und geben Einblick in den aktuellen Diskurs.  

Dokumentiert und visualisiert im Corporate Design des buchlabor inszeniert die App das internationale Forschungsprojekt als eine innovative, interaktive und sinnliche Erfahrung für den Betrachter.

Die vorliegende App ist ein weiteres Ergebnis der interdisziplinären Zusammenarbeit des Fachbereichs Informatik und des buchlabor – forschungsnetzwerk buchmedien, verortet im Fachbereich Design der Fachhochschule Dortmund.

Alle Medien in der App sind ohne Internet-Zugang verfügbar."
5ddd0f935add2aa7a436dfe9,619291403,buchlabor/phonograph,buchlabor,510352858.0,https://apps.apple.com/us/app/buchlabor-phonograph/id619291403?uo=4,,4+,-1.0,-1.0,0.0,0,2013-05-21T22:11:59Z,2019-02-16T10:10:37Z,0.0,Book,['Books'],['EN'],"Der Klangkünstler Yukio Fujimoto (geb. 1950) lässt uns tief eintauchen in die verschlungenen Zusammenhänge von Hören und Sehen.

In der von ihm kuratierten interaktiven, multimedialen Ausstellung im Dortmunder U im Herbst 2012 waren Arbeiten deutscher und japanischer Künstler und Designer zu erleben, die sich aus unterschiedlichen Blickwinkeln mit der Bedeutung des Leitgedankens sound letters graphics befassten.

Daraus ist ein breit angelegtes Forschungsprojekt der Fachbereiche Design der Fachhochschulen Dortmund und Düsseldorf in Zusammenarbeit mit den Künstlern entstanden.

Die Ergebnisse dieser Kooperation dokumentiert das buchlabor – Forschungsnetzwerk Buchmedien der FH Dortmund in diesem umfangreichen digitalen Ausstellungskatalog – verfügbar auf Englisch und Deutsch.

Ganz im Sinne der Ausstellung vermittelt die Anwendung eine mit Sound verknüpfte ästhetische Erfahrung und kann die Umgebungsgeräusche beim Lesen für eine interaktiv beeinflusste Darstellung nutzen.

//

The sound artist Yukio Fujimoto (born in 1950) lets us immerse completely into the tangled interrelations of hearing and seeing.

He curated an interactive multimedia exhibition at the Dortmunder U in Autumn 2012. Visitors to the exhibition experienced the works of German and Japanese artists who explored the guiding idea of sound, letters and graphics from different perspectives.

The result is a broad-based study by each design department of both Universities of Applied Sciences and Arts Dortmund and Düsseldorf in close cooperation with the artists.

The experience gained and the results are documented by the buchlabor - book media research network at the University of Applied Sciences and Arts in Dortmund – in this extensive digital exhibition catalogue - available in English and German.

In accordance to the exhibition this app communicates an aesthetic experience that is linked to sound. For example, the graphical display can be influenced by the ambient noise level."
5ddd0f935add2aa7a436dfea,1238206563,buchlando,Rafael Kroll,1166062158.0,https://apps.apple.com/us/app/buchlando/id1238206563?uo=4,,4+,-1.0,-1.0,0.0,0,2017-11-20T17:22:46Z,2017-11-20T17:22:46Z,0.0,Entertainment,"['Entertainment', 'Books']",['EN'],"Geben Sie die ISBN bzw EAN Code des Artikels (Buch, CD oder DVD) in das Eingabefeld ein. Unser Ankaufssystem zeigt Ihnen sofort den Ankaufspreis für den Artikel an.
Haben Sie den Mindestverkaufspreis erreicht, können Sie den Verkauf Ihrer Artikel bestätigen, indem Sie Ihre Kontaktdaten eingeben."
5ddd0f935add2aa7a436dfeb,1070986978,"c,c++ debugging programs",Mala M,838230896.0,https://apps.apple.com/us/app/c-c-debugging-programs/id1070986978?uo=4,http://exam2all.com/,4+,-1.0,-1.0,0.0,0,2016-09-05T23:24:03Z,2016-09-05T23:24:03Z,0.0,Education,"['Education', 'Books']","['DA', 'EN', 'PT', 'RU', 'ES', 'SV', 'UK']","This an application that has many frequently asked Debugging Interview questions with answers. Gathered from numerous sources including real interviews. Great for both an interviewer to quickly come up with questions. Great for brushing up technical interview questions before an interview.
Advantages:
1. Interview Questions with quick answers in different programming languages.
2. Book mark options
3. Concept wise important questions 
4. Easy readable content with animations
5. Debugging Interview Questions with answers
6. GATE Materials
7.Aptitude
8. Logical reasoning
9. Verbal Ability
10. Non Verbal Ability
11.Ebooks
12. Without internet we can use the application
13. User Friendly

This is a FREE app and contains various interview questions asked in interview."
5ddd0f935add2aa7a436dfec,636423893,cakes (ケイクス),"Piece of Cake, Inc.",636423901.0,https://apps.apple.com/us/app/cakes-%E3%82%B1%E3%82%A4%E3%82%AF%E3%82%B9/id636423893?uo=4,https://cakes.mu,17+,-1.0,-1.0,0.0,0,2013-05-15T03:40:49Z,2019-11-10T23:38:58Z,0.0,Book,"['Books', 'Entertainment']","['EN', 'JA']","cakesは多数のクリエイターや出版社と提携しているコンテンツ配信サイトです。読者とクリエイターをより身近に結びつけることで、コンテンツとの新しい出会いの場を提供します。

マンガ、エッセイ、小説、インタビューなど、ベストセラー書籍を含め 24,000 本以上の記事を配信。1000人以上のクリエイターがカルチャー、ビジネス、芸能、海外情報など読み手の生活を豊かにするコンテンツを提供しています。

有料会員になると、すべてのコンテンツが読み放題！

【cakes から読めるベストセラー書籍】
・『やれたかも委員会』
・『マチネの終わりに』
・『僕たちはもう帰りたい』
・『統計学が最強の学問である』
・『ゼロ——なにもない自分に小さなイチを足していく』
・『嫌われる勇気』
など多数

【主要な機能】
・広告なしで読みやすい記事画面
・読みたい記事が手軽な操作で見つかる
・新着の連載の更新を自動でお知らせ
・今人気の記事がひと目で分かる

【こんな人におすすめ】
・エッセイ、マンガ、小説などを読むのが好き
・趣味やカルチャー系の最新のコンテンツに触れたい
・グルメや写真をテーマにした記事も読みたい
・有名クリエイター以外の作品も読んでみたい
・クオリティが保証された記事を読みたい
・通勤時間などに手軽に読みたい

◆cakesから書籍化した人気作品：
・かっぴー『左ききのエレン』
・吉田貴司『やれたかも委員会』
・まめ『おばさんデイズ』
・カレー沢薫『ブスの本懐』
・牧村朝子『ハッピーエンドに殺されない』
・燃え殻『ボクたちはみんな大人になれなかった』
・有賀薫『スープ・レッスン』

◆Facebook・Twitter
- Twitter 公式アカウント
PR https://twitter.com/cakes_pr?lang=ja
新着情報 https://twitter.com/cakes_news?lang=ja

-Facebook 公式アカウント
https://www.facebook.com/cakes.poc/

◆cakes有料購読の仕組み
【有料購読の価格と期間】
月額600円（税込）
※価格は変更になる場合がございます。
※期間は申込日から起算して一ヶ月間で自動更新されます。
※初回購読時のみ、初月無料です。

【課金方法】
お使いの iTunes アカウントに課金されます。月ごとの自動更新となります。

【自動更新の詳細】
有料購読会員期間の終了日の24時間以上前に自動更新を解除しない限り、会員期間が自動更新されます。
自動更新される際の課金については、会員期間の終了後の24時間以内に行われます。

【会員状況の確認・退会（自動更新の解除）方法】
会員状況の確認と退会は下記より可能です。
1. App Storeアプリを開く
2.「おすすめ」タブの最下部までスクロール
3.「Apple ID/アカウント」を選択
4.「Apple IDを表示」を選択
5.「登録」を選択
次回の自動更新日時の確認や、自動更新の解除・設定はこの画面にてお願いいたします。

※ iTunesからも同様の確認や自動更新の解除・設定が可能です。
※「App Store」から有料購読の自動更新をオフにすることで、有料購読の解約ができます。cakes（アプリ・Webサイト全て）からiTunes Store決済でご利用中の有料購読の解約は行うことはできませんので、ご注意ください。

【当月分のキャンセル】
有料購読の当月分のキャンセルについては受け付けておりません。

◆公式サイト
https://cakes.mu

◆ご利用規約
https://cakes.mu/terms

◆プライバシーポリシー
https://cakes.mu/terms/privacy"
5ddd0f935add2aa7a436dfed,883000644,candyBox Posters,northernVenture,740270495.0,https://apps.apple.com/us/app/candybox-posters/id883000644?uo=4,http://www.myCandyBox.com,4+,-1.0,-1.0,0.0,0,2017-07-06T06:13:40Z,2017-07-06T06:13:40Z,0.0,Education,"['Education', 'Books']",['EN'],"Welcome to ‘candyBox’. Our fun, interactive book is waiting for you; take a look inside!

candyBox - ‘making learning fun!’

Features:
- interactive book format with drag-to-turn pages
- intuitive design with our special candyBox colours
- interaction with candyBox shapes
- listening, speaking, spelling, memorising for better understanding
- 25+ iOS based languages & real-life ‘candyBox crew’ voices for key content
- no advertising, no in-app purchases, no data collection
- no cut trees, no carbon foot prints
- a lot of fun"
5ddd0f935add2aa7a436dfee,1157859967,cAPPture,Aircraft Maintenance & Training School,998919443.0,https://apps.apple.com/us/app/cappture/id1157859967?uo=4,,4+,-1.0,-1.0,0.0,0,2016-10-25T11:26:56Z,2019-10-23T03:14:51Z,0.0,Education,"['Education', 'Books']","['NL', 'EN']",Met cAPPture worden boeken digitaal en op flexibele wijze aangeboden. Een school kan naar eigen inzicht het lesmateriaal indelen (modulair of op thema) en aanbieden.
5ddd0f935add2aa7a436dfef,1481315482,cBook,Exebit OY,1481315481.0,https://apps.apple.com/us/app/cbook/id1481315482?uo=4,,4+,-1.0,-1.0,0.0,0,2019-11-09T15:05:18Z,2019-11-16T00:10:44Z,0.0,Shopping,"['Shopping', 'Books']",['EN'],"cBook tarjoaa toiminnallisuuden kirjojen ostoon ja myyntiin. Kirjan lisäys on helppoa - skannaa vain kirjasi viivakoodi. 
Kirjautuminen onnistuu helposti Wilma-tunnuksilla Tampereen kaupungin lukioiden opiskelijoilta. Koulujen henkilökunta sekä muut tahot voivat pyytää erillisiä Service account -tunnuksia.

Sovellus on toteutettu yhteistyössä TASE-hankkeen kanssa."
5ddd0f935add2aa7a436dff0,1182541998,cclib mobile,"Boopsie, Inc.",309643305.0,https://apps.apple.com/us/app/cclib-mobile/id1182541998?uo=4,http://cclib.boopsie.com,17+,-1.0,-1.0,1.0,2,2016-12-04T03:39:35Z,2016-12-04T03:39:35Z,0.0,Book,"['Books', 'Reference']","['EN', 'FR', 'DE']","You can access Carver County Library services from your smartphone with our free mobile application. With the Library's app you can do catalog searches and access library ""My account"" features such as renewing and reserving items. You can also get hours and library locations and check the calendar of events and classes"
5ddd0f935add2aa7a436dff1,1436399488,cedapdk,Ako A shah,1436399487.0,https://apps.apple.com/us/app/cedapdk/id1436399488?uo=4,,4+,-1.0,-1.0,0.0,0,2018-09-18T16:17:22Z,2018-10-28T15:58:49Z,0.0,Book,"['Books', 'Reference']",['EN'],"دەربارەی ئێمە
پەیڕەوی ناوخۆی
سەنتەری دیراسات و توێژینەوە و
ئەكادیمیای پارتی

بە پشت بەستن بە ماددەی 18 برگەی سێیەم لە پەیرەوی ناوخۆی پارتی دیموكراتی كوردستان پەسەندكراوی كۆنگرەی سێزدەی پارتی، ئەم پەیڕەوە تایبەتە بە سەنتەری دیراسات و ئەكادیمیای پارتی بە مەبەستی دیاریكردنی سیستەمێك بۆ رێكخستنی كاری سەنتەر و دیاریكردنی ئەرك و سنووری دەسەڵاتەكانی سەنتەر كە لەگەڵ چواچێوەی سیاسەتی گشتی و پەیرەوی ناوخۆی پارتیماندا بگونجێت."
5ddd0f935add2aa7a436dff2,1224197427,,,,,,,-1.0,-1.0,-1.0,-1,,,-1.0,,,,
